acc_x[mg],acc_y[mg],acc_z[mg]
-541.7293367255893,337.32518240173766,752.2874783947628
-529.0777176711722,337.5097510362866,783.8731880917542
-537.357813320553,352.87279550101215,764.0743781005747
-528.8054534423071,337.57807202255617,791.7260226478971
-529.6773108044032,329.6355024396711,768.1919921685795
-541.1022112546079,329.7588881014414,771.9455675485514
-541.1022112546079,329.7588881014414,771.9455675485514
-532.8221156052272,333.705189845666,787.7542279983481
-545.0913410797775,329.7548092365895,767.9615363044466
-533.5583507109973,325.79627089780917,768.1471246552085
-537.6841225087059,325.757521681716,760.2361662749258
-544.4366832710457,326.05629853211855,787.6063691474664
-540.8839919850307,341.3989486725845,775.8337454686362
-532.9852701993036,329.8017161823865,783.8405571729388
-536.6480908363203,337.60356492788065,787.6838675796527
-545.1739380930288,337.4577455094248,764.0091162629442
-544.7640121754117,337.55971713072256,775.7888779552652
-533.5858830487476,321.9274675857709,768.1593612497643
-545.718466550759,318.0117573279357,752.2925769758277
-537.5209679146294,329.6609953449955,764.149837100335
-541.0746789168575,333.6276914134797,771.9333309539956
-537.0029520784367,325.9288340054963,779.8687625233898
-533.8581472776127,321.8591465995014,760.3065266936212
-537.8748094405328,317.9862644226112,756.3347320440722
-545.6909342130086,321.8805606399739,752.2803403812719
-545.3911376463931,325.81768493828173,760.1209383428593
-545.6093569159704,333.48595085987574,752.2426108813918
-544.2459963392189,333.8285755074363,791.5078033783199
-548.7001167575064,345.2932448899472,771.779353805836
-544.5457929058343,329.89145120912855,783.6672054167326
-541.0471465791071,318.1871485165679,775.9102241846094
-521.5348768437744,333.5471338326544,780.0747451984114
-541.1562562138957,322.0212814773649,771.9710604538758
-526.1511321399255,321.8000030591487,760.4227743419008
-530.195326640596,314.0572978540073,756.4632162869075
-545.6368892537207,329.6171475478375,752.2548474759476
-544.9271667694882,314.347916974706,775.8643369550255
-540.7473500124917,322.12427281487567,783.7508221461968
-536.9203550651854,318.22589773266105,783.8211825648923
-552.2528080435216,310.6412485405312,787.5411073098358
-541.2643461324715,306.54606822921187,772.0210265483117
-540.9380369443185,314.35199583955784,779.8493879153433
-533.0403348748044,322.06410955830995,783.8660500782634
-536.9754197406862,329.79763731753457,779.8565259288341
-529.4601112510389,341.2755630108141,772.0811898048775
-525.4974940474067,337.4118582798407,776.0784773597509
-534.0498539256525,333.39723554934665,752.4159626375981
-533.0128025370541,325.9329128703482,783.8538134837075
-533.0128025370541,325.9329128703482,783.8538134837075
-537.630077549418,314.18578209684244,764.200822910984
-544.5733252435848,326.0226478970903,783.6804617275013
-533.0953995503052,333.6368688593965,779.9013934422052
-541.1022112546079,329.7588881014414,771.9455675485514
-540.3649564326249,318.3574411241352,795.5428204330736
-536.5389812015317,333.7684122508706,791.6230313103864
-533.0403348748044,322.06410955830995,783.8660500782634
-536.893842443648,322.09470104469926,783.8079262541236
